WELL,DEPTH,FACIES,W_TAR,SW,VSH,PHI,RW
well-102507,520.2500,1,  0.1160,  0.2780,  0.1050,  0.3310,  0.5590
well-102507,520.5000,1,  0.1100,  0.2780,  0.1540,  0.3130,  0.5590
well-102507,520.7500,1,  0.1020,  0.2790,  0.2100,  0.2920,  0.5590
well-102507,521.0000,1,  0.0980,  0.2790,  0.2430,  0.2800,  0.5590
well-102507,521.2500,1,  0.0960,  0.2770,  0.2570,  0.2750,  0.5590
well-102507,521.5000,1,  0.1000,  0.2750,  0.2290,  0.2850,  0.5590
well-102507,521.7500,1,  0.1000,  0.2740,  0.2290,  0.2850,  0.5590
well-102507,522.0000,1,  0.0980,  0.2740,  0.2500,  0.2780,  0.5590
well-102507,522.2500,1,  0.0950,  0.2750,  0.2680,  0.2710,  0.5590
well-102507,522.5000,1,  0.0930,  0.2840,  0.2710,  0.2700,  0.5590
well-102507,522.7500,1,  0.0990,  0.2930,  0.2190,  0.2890,  0.5590
well-102507,523.0000,1,  0.1030,  0.2990,  0.1800,  0.3030,  0.5590
well-102507,523.2500,1,  0.1000,  0.3040,  0.2020,  0.2950,  0.5590
well-102507,523.5000,1,  0.0940,  0.3080,  0.2400,  0.2810,  0.5590
well-102507,523.7500,1,  0.0870,  0.3120,  0.2900,  0.2630,  0.5590
well-102507,524.0000,2,  0.0830,  0.3170,  0.3180,  0.2530,  0.5590
well-102507,524.2500,1,  0.0880,  0.3270,  0.2670,  0.2710,  0.5590
well-102507,524.5000,1,  0.0910,  0.3370,  0.2320,  0.2840,  0.5590
well-102507,524.7500,1,  0.0910,  0.3520,  0.2140,  0.2910,  0.5590
well-102507,525.0000,1,  0.0890,  0.3690,  0.2090,  0.2930,  0.5590
well-102507,525.2500,1,  0.0860,  0.3850,  0.2200,  0.2890,  0.5590
well-102507,525.5000,1,  0.0780,  0.4040,  0.2680,  0.2710,  0.5590
well-102507,525.7500,1,  0.0760,  0.4120,  0.2720,  0.2690,  0.5580
well-102507,526.0000,1,  0.0770,  0.4190,  0.2570,  0.2750,  0.5580
well-102507,526.2500,1,  0.0770,  0.4220,  0.2570,  0.2750,  0.5580
well-102507,526.5000,1,  0.0720,  0.4270,  0.3000,  0.2590,  0.5580
well-102507,526.7500,2,  0.0660,  0.4320,  0.3500,  0.2400,  0.5580
well-102507,527.0000,2,  0.0680,  0.4330,  0.3270,  0.2490,  0.5580
well-102507,527.2500,1,  0.0720,  0.4330,  0.2930,  0.2620,  0.5580
well-102507,527.5000,1,  0.0720,  0.4350,  0.2860,  0.2640,  0.5580
well-102507,527.7500,2,  0.0680,  0.4500,  0.3070,  0.2560,  0.5580
well-102507,528.0000,2,  0.0620,  0.4730,  0.3390,  0.2450,  0.5580
well-102507,528.2500,2,  0.0570,  0.4870,  0.3730,  0.2320,  0.5580
well-102507,528.5000,2,  0.0610,  0.4830,  0.3370,  0.2450,  0.5580
well-102507,528.7500,2,  0.0650,  0.4750,  0.3050,  0.2570,  0.5580
well-102507,529.0000,2,  0.0580,  0.4740,  0.3760,  0.2310,  0.5580
well-102507,529.2500,2,  0.0630,  0.4650,  0.3410,  0.2440,  0.5580
well-102507,529.5000,1,  0.0680,  0.4580,  0.2960,  0.2600,  0.5580
well-102507,529.7500,2,  0.0640,  0.4620,  0.3370,  0.2450,  0.5580
well-102507,530.0000,2,  0.0580,  0.4670,  0.3870,  0.2270,  0.5580
well-102507,530.2500,2,  0.0630,  0.4700,  0.3330,  0.2470,  0.5580
well-102507,530.5000,1,  0.0710,  0.4730,  0.2470,  0.2790,  0.5580
well-102507,530.7500,1,  0.0730,  0.4830,  0.2110,  0.2920,  0.5580
well-102507,531.0000,1,  0.0640,  0.4910,  0.2980,  0.2600,  0.5580
well-102507,531.2500,2,  0.0560,  0.4890,  0.3860,  0.2270,  0.5580
well-102507,531.5000,2,  0.0580,  0.4710,  0.3790,  0.2300,  0.5580
well-102507,531.7500,2,  0.0640,  0.4540,  0.3420,  0.2430,  0.5580
well-102507,532.0000,1,  0.0710,  0.4380,  0.2890,  0.2630,  0.5580
well-102507,532.2500,1,  0.0830,  0.4190,  0.2020,  0.2950,  0.5580
well-102507,532.5000,1,  0.0870,  0.4140,  0.1770,  0.3050,  0.5580
well-102507,532.7500,1,  0.0770,  0.4320,  0.2430,  0.2800,  0.5580
well-102507,533.0000,2,  0.0670,  0.4540,  0.3070,  0.2560,  0.5580
well-102507,533.2500,2,  0.0630,  0.4680,  0.3320,  0.2470,  0.5580
well-102507,533.5000,2,  0.0610,  0.4810,  0.3380,  0.2450,  0.5570
well-102507,533.7500,2,  0.0600,  0.4930,  0.3320,  0.2470,  0.5570
well-102507,534.0000,2,  0.0580,  0.5100,  0.3320,  0.2470,  0.5570
well-102507,534.2500,2,  0.0530,  0.5300,  0.3620,  0.2360,  0.5570
well-102507,534.5000,2,  0.0480,  0.5540,  0.3940,  0.2240,  0.5570
well-102507,534.7500,2,  0.0450,  0.5720,  0.4020,  0.2210,  0.5570
well-102507,535.0000,2,  0.0430,  0.5910,  0.4020,  0.2210,  0.5570
well-102507,535.2500,2,  0.0390,  0.6230,  0.4100,  0.2180,  0.5570
well-102507,535.5000,2,  0.0290,  0.7120,  0.4280,  0.2120,  0.5570
well-102507,535.7500,2,  0.0170,  0.8350,  0.4220,  0.2140,  0.5570
well-102507,536.0000,2,  0.0050,  0.9530,  0.4490,  0.2040,  0.5570
well-102507,536.2500,4,  0.0000,  1.0000,  0.5310,  0.1740,  0.5570
well-102507,536.5000,4,  0.0000,  1.0000,  0.5800,  0.1550,  0.5570
well-102507,536.7500,4,  0.0000,  1.0000,  0.6180,  0.1410,  0.5570
well-102507,537.0000,4,  0.0000,  1.0000,  0.6560,  0.1270,  0.5570
well-102507,537.2500,4,  0.0000,  1.0000,  0.6830,  0.1170,  0.5570
well-102507,537.5000,5,  0.0000,  1.0000,  0.7090,  0.1080,  0.5570
well-102507,537.7500,5,  0.0000,  1.0000,  0.7130,  0.1060,  0.5570
well-102507,538.0000,5,  0.0000,  1.0000,  0.7310,  0.1000,  0.5570
well-102507,538.2500,5,  0.0000,  1.0000,  0.7190,  0.1040,  0.5570
well-102507,538.5000,5,  0.0000,  1.0000,  0.7010,  0.1110,  0.5570
well-102507,538.7500,5,  0.0000,  1.0000,  0.7010,  0.1100,  0.5570
well-102507,539.0000,4,  0.0000,  1.0000,  0.6220,  0.1400,  1.0030
well-102507,539.2500,4,  0.0000,  1.0000,  0.6190,  0.1410,  1.0020
well-102507,539.5000,4,  0.0000,  1.0000,  0.5650,  0.1610,  1.0020
well-102507,539.7500,2,  0.0110,  0.8760,  0.4750,  0.1940,  1.0020
well-102507,540.0000,2,  0.0080,  0.9000,  0.3450,  0.1880,  1.0020
well-102507,540.2500,3,  0.0000,  1.0000,  0.2780,  0.1500,  1.0020
well-102507,540.5000,3,  0.0000,  1.0000,  0.2240,  0.1150,  1.0020
well-102507,540.7500,0,  0.0000,  1.0000,  0.2500,  0.1060,  1.0020
well-102507,541.0000,2,  0.0290,  0.7500,  0.3300,  0.2480,  1.0020
well-102507,541.2500,2,  0.0210,  0.7890,  0.4240,  0.2130,  1.0020
well-102507,541.5000,2,  0.0150,  0.8320,  0.4730,  0.1950,  1.0020
well-102507,541.7500,2,  0.0140,  0.8490,  0.4600,  0.2000,  1.0020
well-102507,542.0000,2,  0.0130,  0.8630,  0.4380,  0.2080,  1.0020
well-102507,542.2500,2,  0.0120,  0.8800,  0.4370,  0.2080,  1.0020
well-102507,542.5000,2,  0.0090,  0.9030,  0.4530,  0.2020,  1.0020
well-102507,542.7500,2,  0.0080,  0.9110,  0.4480,  0.2040,  1.0020
well-102507,543.0000,2,  0.0070,  0.9250,  0.4530,  0.2020,  1.0020
well-102507,543.2500,2,  0.0060,  0.9320,  0.4500,  0.2040,  1.0020
well-102507,543.5000,2,  0.0040,  0.9510,  0.4800,  0.1920,  1.0020
well-102507,543.7500,4,  0.0030,  0.9660,  0.5120,  0.1800,  1.0010
well-102507,544.0000,4,  0.0020,  0.9780,  0.5330,  0.1730,  1.0010
well-102507,544.2500,4,  0.0000,  0.9940,  0.5500,  0.1660,  1.0010
well-102507,544.5000,4,  0.0000,  1.0000,  0.5590,  0.1630,  1.0010
well-102507,544.7500,4,  0.0000,  1.0000,  0.5570,  0.1640,  1.0010
well-102507,545.0000,4,  0.0000,  1.0000,  0.5390,  0.1700,  1.0010
well-102507,545.2500,4,  0.0000,  1.0000,  0.5340,  0.1720,  1.0010
well-102507,545.5000,4,  0.0000,  1.0000,  0.5370,  0.1710,  1.0010
well-102507,545.7500,4,  0.0000,  1.0000,  0.5360,  0.1720,  1.0010
well-102507,546.0000,4,  0.0000,  1.0000,  0.5240,  0.1760,  1.0010
well-102507,546.2500,2,  0.0000,  1.0000,  0.4950,  0.1870,  1.0010
well-102507,546.5000,2,  0.0000,  1.0000,  0.4980,  0.1860,  1.0010
well-102507,546.7500,4,  0.0000,  1.0000,  0.5050,  0.1830,  1.0010
well-102507,547.0000,2,  0.0000,  1.0000,  0.4820,  0.1910,  1.0010
well-102507,547.2500,2,  0.0000,  1.0000,  0.4700,  0.1960,  1.0010
well-102507,547.5000,2,  0.0000,  1.0000,  0.4700,  0.1960,  1.0010
well-102507,547.7500,2,  0.0000,  1.0000,  0.4810,  0.1920,  1.0010
well-102507,548.0000,2,  0.0000,  1.0000,  0.4830,  0.1910,  1.0000
well-102507,548.2500,2,  0.0000,  1.0000,  0.4830,  0.1910,  1.0000
well-102507,548.5000,4,  0.0000,  1.0000,  0.5170,  0.1790,  1.0000
well-102507,548.7500,4,  0.0000,  1.0000,  0.5820,  0.1550,  1.0000
well-102507,549.0000,4,  0.0000,  1.0000,  0.6350,  0.1350,  1.0000
well-102507,549.2500,4,  0.0000,  1.0000,  0.6300,  0.1370,  1.0000
well-102507,549.5000,4,  0.0000,  1.0000,  0.5940,  0.1500,  1.0000
well-102507,549.7500,4,  0.0000,  1.0000,  0.5720,  0.1580,  1.0000
well-102507,550.0000,4,  0.0000,  1.0000,  0.5670,  0.1600,  1.0000
well-102507,550.2500,4,  0.0000,  1.0000,  0.5660,  0.1570,  1.0000
well-102507,550.5000,4,  0.0000,  1.0000,  0.5150,  0.1800,  1.0000
well-102507,550.7500,2,  0.0000,  0.9960,  0.4500,  0.2030,  1.0000
well-102507,551.0000,2,  0.0020,  0.9840,  0.3950,  0.2240,  1.0000
well-102507,551.2500,2,  0.0020,  0.9830,  0.3410,  0.2440,  1.0000
well-102507,551.5000,1,  0.0010,  0.9910,  0.2780,  0.2670,  1.0000
well-102507,551.7500,2,  0.0000,  1.0000,  0.3220,  0.2510,  1.0000
well-102507,552.0000,2,  0.0000,  1.0000,  0.3720,  0.2320,  1.0000
well-102507,552.2500,2,  0.0000,  1.0000,  0.4260,  0.2120,  0.9990
well-102507,552.5000,2,  0.0000,  1.0000,  0.4660,  0.1970,  0.9990
well-102507,552.7500,2,  0.0000,  1.0000,  0.4960,  0.1870,  0.9990
well-102507,553.0000,4,  0.0000,  1.0000,  0.5440,  0.1690,  0.9990
well-102507,553.2500,4,  0.0000,  1.0000,  0.6420,  0.1330,  0.9990
well-102507,553.5000,4,  0.0000,  1.0000,  0.6670,  0.1230,  0.9990
well-102507,553.7500,4,  0.0000,  1.0000,  0.6150,  0.1420,  0.9990
well-102507,554.0000,4,  0.0000,  1.0000,  0.5700,  0.1590,  0.9990
well-102507,554.2500,4,  0.0000,  1.0000,  0.5440,  0.1690,  0.9990
well-102507,554.5000,4,  0.0000,  1.0000,  0.5060,  0.1830,  0.9990
well-102507,554.7500,2,  0.0000,  1.0000,  0.4660,  0.1980,  0.9990
well-102507,555.0000,2,  0.0010,  0.9930,  0.4420,  0.2070,  0.9990
well-102507,555.2500,2,  0.0020,  0.9790,  0.4100,  0.2180,  0.9990
well-102507,555.5000,2,  0.0020,  0.9830,  0.4470,  0.2050,  0.9990
well-102507,555.7500,2,  0.0010,  0.9870,  0.4780,  0.1930,  0.9990
well-102507,556.0000,4,  0.0000,  0.9940,  0.5130,  0.1800,  0.9990
well-102507,556.2500,4,  0.0000,  1.0000,  0.5470,  0.1670,  0.9990
well-102507,556.5000,4,  0.0000,  1.0000,  0.5770,  0.1560,  0.9980
well-102507,556.7500,4,  0.0000,  1.0000,  0.5960,  0.1490,  0.9980
well-102507,557.0000,4,  0.0000,  1.0000,  0.5590,  0.1630,  0.9980
well-102507,557.2500,4,  0.0000,  1.0000,  0.5210,  0.1770,  0.9980
well-102507,557.5000,4,  0.0000,  1.0000,  0.5000,  0.1750,  0.9980
well-102507,557.7500,2,  0.0000,  1.0000,  0.4970,  0.1720,  0.9980
well-102507,558.0000,4,  0.0000,  1.0000,  0.5050,  0.1680,  0.9980
well-102507,558.2500,4,  0.0000,  1.0000,  0.5040,  0.1660,  0.9980
well-102507,558.5000,2,  0.0000,  1.0000,  0.4930,  0.1690,  0.9980
well-102507,558.7500,2,  0.0000,  1.0000,  0.4730,  0.1680,  0.9980
well-102507,559.0000,2,  0.0000,  1.0000,  0.4500,  0.1570,  0.9980
well-102507,559.2500,2,  0.0000,  1.0000,  0.4660,  0.1420,  0.9980
well-102507,559.5000,4,  0.0000,  1.0000,  0.5310,  0.1320,  0.9980
well-102507,559.7500,4,  0.0000,  1.0000,  0.5810,  0.1290,  0.9980
well-102507,560.0000,4,  0.0000,  1.0000,  0.6340,  0.1200,  0.9980
well-102507,560.2500,4,  0.0000,  1.0000,  0.6880,  0.1150,  0.9980
well-102507,560.5000,5,  0.0000,  1.0000,  0.7350,  0.0940,  0.9980
well-102507,560.7500,5,  0.0000,  1.0000,  0.7580,  0.0880,  0.9980
well-102507,561.0000,5,  0.0000,  1.0000,  0.7680,  0.0860,  0.9970
well-102507,561.2500,4,  0.0000,  1.0000,  0.6930,  0.1050,  0.9970
well-102507,561.5000,4,  0.0000,  1.0000,  0.6320,  0.1070,  0.9970
well-102507,561.7500,4,  0.0000,  1.0000,  0.5850,  0.1270,  0.9970
well-102507,562.0000,4,  0.0000,  1.0000,  0.5620,  0.1280,  0.9970
well-102507,562.2500,4,  0.0000,  1.0000,  0.5520,  0.1160,  0.9970
well-102507,562.5000,4,  0.0000,  1.0000,  0.5720,  0.1000,  0.9970
well-102507,562.7500,4,  0.0000,  1.0000,  0.5830,  0.1060,  0.9970
well-102507,563.0000,4,  0.0000,  1.0000,  0.5930,  0.1060,  0.9970
well-102507,563.2500,4,  0.0000,  1.0000,  0.6200,  0.0980,  0.9970
well-102507,563.5000,4,  0.0000,  1.0000,  0.6510,  0.0990,  0.9970
well-102507,563.7500,4,  0.0000,  1.0000,  0.6100,  0.1000,  0.9970
well-102507,564.0000,4,  0.0020,  0.9650,  0.6250,  0.1390,  0.9970
well-102507,564.2500,4,  0.0000,  0.9930,  0.6820,  0.1180,  0.9970
well-102507,564.5000,5,  0.0000,  1.0000,  0.7400,  0.0960,  0.9970
well-102507,564.7500,5,  0.0000,  1.0000,  0.7100,  0.0990,  0.9970
well-102507,565.0000,4,  0.0000,  1.0000,  0.6800,  0.1060,  0.9970
well-102507,565.2500,4,  0.0000,  1.0000,  0.6590,  0.1160,  0.9960
well-102507,565.5000,4,  0.0000,  1.0000,  0.6650,  0.1130,  0.9960
well-102507,565.7500,4,  0.0000,  1.0000,  0.6700,  0.1110,  0.9960
well-102507,566.0000,4,  0.0000,  1.0000,  0.6740,  0.1090,  0.9960
well-102507,566.2500,4,  0.0000,  1.0000,  0.6720,  0.1120,  0.9960
well-102507,566.5000,4,  0.0000,  1.0000,  0.6850,  0.1160,  0.9960
well-102507,566.7500,5,  0.0000,  1.0000,  0.7020,  0.1100,  0.9960
well-102507,567.0000,4,  0.0000,  1.0000,  0.6960,  0.1100,  0.9960
well-102507,567.2500,4,  0.0000,  1.0000,  0.6930,  0.1040,  0.9960
well-102507,567.5000,4,  0.0000,  1.0000,  0.6880,  0.1030,  0.9960
well-102507,567.7500,5,  0.0000,  1.0000,  0.7060,  0.0910,  0.9960
well-102507,568.0000,5,  0.0000,  1.0000,  0.7240,  0.0750,  0.9960
well-102507,568.2500,4,  0.0000,  1.0000,  0.6550,  0.1010,  0.9960
well-102507,568.5000,4,  0.0000,  1.0000,  0.6190,  0.1150,  0.9960
well-102507,568.7500,4,  0.0000,  1.0000,  0.5800,  0.1280,  0.9960
well-102507,569.0000,4,  0.0020,  0.9720,  0.5350,  0.1610,  0.9960
well-102507,569.2500,4,  0.0030,  0.9560,  0.5990,  0.1480,  0.9960
well-102507,569.5000,4,  0.0000,  1.0000,  0.6790,  0.1190,  0.9950
well-102507,569.7500,5,  0.0000,  1.0000,  0.7320,  0.0900,  0.9950
well-102507,570.0000,4,  0.0000,  1.0000,  0.6870,  0.1050,  0.9950
well-102507,570.2500,4,  0.0000,  1.0000,  0.6640,  0.1100,  0.9950
well-102507,570.5000,4,  0.0000,  1.0000,  0.6340,  0.1180,  0.9950
well-102507,570.7500,4,  0.0000,  1.0000,  0.6170,  0.1220,  0.9950
well-102507,571.0000,4,  0.0000,  1.0000,  0.6640,  0.1030,  0.9950
well-102507,571.2500,5,  0.0000,  1.0000,  0.7160,  0.0890,  0.9950
well-102507,571.5000,5,  0.0000,  1.0000,  0.7060,  0.0870,  0.9950
well-102507,571.7500,4,  0.0000,  1.0000,  0.6500,  0.1010,  0.9950
well-102507,572.0000,4,  0.0000,  1.0000,  0.6300,  0.1040,  0.9950
well-102507,572.2500,4,  0.0000,  1.0000,  0.6300,  0.1060,  0.9950
well-102507,572.5000,4,  0.0000,  1.0000,  0.6270,  0.1130,  0.9950
well-102507,572.7500,4,  0.0000,  1.0000,  0.6300,  0.1190,  0.9950
well-102507,573.0000,4,  0.0000,  1.0000,  0.6630,  0.1130,  0.9950
well-102507,573.2500,4,  0.0000,  1.0000,  0.6750,  0.1100,  0.9950
well-102507,573.5000,4,  0.0000,  1.0000,  0.6780,  0.1060,  0.9950
well-102507,573.7500,4,  0.0000,  1.0000,  0.6750,  0.1140,  0.9950
well-102507,574.0000,4,  0.0010,  0.9750,  0.6310,  0.1330,  0.9940
well-102507,574.2500,4,  0.0030,  0.9620,  0.5510,  0.1610,  0.9940
well-102507,574.5000,4,  0.0060,  0.9300,  0.5190,  0.1780,  0.9940
well-102507,574.7500,4,  0.0040,  0.9490,  0.5040,  0.1780,  0.9940
well-102507,575.0000,2,  0.0030,  0.9630,  0.4980,  0.1760,  0.9940
well-102507,575.2500,2,  0.0030,  0.9590,  0.4750,  0.1840,  0.9940
well-102507,575.5000,2,  0.0050,  0.9470,  0.4510,  0.1940,  0.9940
well-102507,575.7500,2,  0.0030,  0.9690,  0.4290,  0.1940,  0.9940
well-102507,576.0000,2,  0.0040,  0.9570,  0.4380,  0.1930,  0.9940
well-102507,576.2500,2,  0.0000,  1.0000,  0.4870,  0.1660,  0.9940
well-102507,576.5000,4,  0.0000,  1.0000,  0.5240,  0.1490,  0.9940
well-102507,576.7500,4,  0.0000,  1.0000,  0.6220,  0.1200,  0.9940
well-102507,577.0000,5,  0.0000,  1.0000,  0.7170,  0.0900,  0.9940
well-102507,577.2500,5,  0.0000,  1.0000,  0.7790,  0.0700,  0.9940
well-102507,577.5000,5,  0.0000,  1.0000,  0.8090,  0.0670,  0.9940
well-102507,577.7500,5,  0.0000,  1.0000,  0.8340,  0.0610,  0.9940
well-102507,578.0000,5,  0.0000,  1.0000,  0.8480,  0.0560,  0.9940
well-102507,578.2500,5,  0.0000,  1.0000,  0.8290,  0.0630,  0.9930
well-102507,578.5000,5,  0.0000,  1.0000,  0.8010,  0.0680,  0.9930
well-102507,578.7500,5,  0.0000,  1.0000,  0.7890,  0.0710,  0.9930
well-102507,579.0000,5,  0.0000,  1.0000,  0.7910,  0.0770,  0.9930
well-102507,579.2500,5,  0.0000,  1.0000,  0.7970,  0.0750,  0.9930
well-102507,579.5000,5,  0.0000,  1.0000,  0.8170,  0.0680,  0.9930
well-102507,579.7500,5,  0.0000,  1.0000,  0.8420,  0.0580,  0.9930
well-102507,580.0000,5,  0.0000,  1.0000,  0.7570,  0.0810,  0.9930
well-102507,580.2500,5,  0.0000,  1.0000,  0.7580,  0.0840,  0.9930
well-102507,580.5000,5,  0.0000,  1.0000,  0.8500,  0.0560,  0.9930
well-102507,580.7500,5,  0.0000,  1.0000,  0.9010,  0.0370,  0.9930
well-102507,581.0000,5,  0.0000,  1.0000,  0.7830,  0.0740,  0.9930
well-102507,581.2500,4,  0.0000,  1.0000,  0.6760,  0.1010,  0.9930
well-102507,581.5000,5,  0.0000,  1.0000,  0.7020,  0.0820,  0.9930
well-102507,581.7500,5,  0.0000,  1.0000,  0.7460,  0.0820,  0.9930
well-102507,582.0000,5,  0.0000,  1.0000,  0.7010,  0.0920,  0.9930
well-102507,582.2500,4,  0.0000,  1.0000,  0.6830,  0.0900,  0.9930
well-102507,582.5000,4,  0.0000,  1.0000,  0.6690,  0.0930,  0.9930
well-102507,582.7500,4,  0.0000,  1.0000,  0.6600,  0.0970,  0.9920
well-102507,583.0000,4,  0.0000,  1.0000,  0.6570,  0.0990,  0.9920
well-102507,583.2500,4,  0.0000,  1.0000,  0.5840,  0.1300,  0.9920
well-102507,583.5000,4,  0.0000,  1.0000,  0.5350,  0.1420,  0.9920
well-102507,583.7500,4,  0.0000,  0.9980,  0.5560,  0.1500,  0.9920
well-102507,584.0000,4,  0.0010,  0.9850,  0.5280,  0.1630,  0.9920
well-102507,584.2500,2,  0.0060,  0.9280,  0.4910,  0.1880,  0.9920
well-102507,584.5000,4,  0.0060,  0.9240,  0.5240,  0.1760,  0.9920
well-102507,584.7500,4,  0.0080,  0.9020,  0.5250,  0.1760,  0.9920
well-102507,585.0000,2,  0.0040,  0.9500,  0.4860,  0.1710,  0.9920
well-102507,585.2500,2,  0.0000,  1.0000,  0.4910,  0.1450,  0.9920
well-102507,585.5000,4,  0.0000,  1.0000,  0.5210,  0.1370,  0.9920
well-102507,585.7500,4,  0.0010,  0.9780,  0.5520,  0.1340,  0.9920
well-102507,586.0000,4,  0.0030,  0.9460,  0.5760,  0.1320,  0.9920
well-102507,586.2500,4,  0.0060,  0.9000,  0.6060,  0.1310,  0.9920
well-102507,586.5000,4,  0.0050,  0.9110,  0.5860,  0.1320,  0.9920
well-102507,586.7500,4,  0.0030,  0.9480,  0.5480,  0.1310,  0.9920
well-102507,587.0000,4,  0.0000,  0.9960,  0.5690,  0.1120,  0.9910
well-102507,587.2500,4,  0.0000,  1.0000,  0.5910,  0.0960,  0.9910
well-102507,587.5000,4,  0.0030,  0.9510,  0.5300,  0.1340,  0.9910
well-102507,587.7500,4,  0.0050,  0.9310,  0.5020,  0.1480,  0.9910
well-102507,588.0000,2,  0.0020,  0.9690,  0.4870,  0.1460,  0.9910
well-102507,588.2500,4,  0.0000,  1.0000,  0.5340,  0.1190,  0.9910
well-102507,588.5000,4,  0.0000,  1.0000,  0.5160,  0.1250,  0.9910
well-102507,588.7500,4,  0.0000,  0.9910,  0.5460,  0.1270,  0.9910
well-102507,589.0000,4,  0.0030,  0.9440,  0.6190,  0.1170,  0.9910
well-102507,589.2500,4,  0.0020,  0.9530,  0.6730,  0.1020,  0.9910
well-102507,589.5000,4,  0.0010,  0.9760,  0.5930,  0.1240,  0.9910
well-102507,589.7500,4,  0.0000,  1.0000,  0.5220,  0.1370,  0.9910
well-102507,590.0000,4,  0.0000,  1.0000,  0.5180,  0.1220,  0.9910
well-102507,590.2500,4,  0.0000,  1.0000,  0.5500,  0.1230,  0.9910
well-102507,590.5000,4,  0.0000,  1.0000,  0.5830,  0.1230,  0.9910
well-102507,590.7500,4,  0.0000,  1.0000,  0.6110,  0.1140,  0.9910
well-102507,591.0000,4,  0.0000,  1.0000,  0.6240,  0.1080,  0.9910
well-102507,591.2500,4,  0.0000,  1.0000,  0.6400,  0.1020,  0.9910
well-102507,591.5000,4,  0.0000,  1.0000,  0.6320,  0.1040,  0.9900
well-102507,591.7500,4,  0.0000,  1.0000,  0.6040,  0.1050,  0.9900
well-102507,592.0000,4,  0.0000,  1.0000,  0.5890,  0.1210,  0.9900
well-102507,592.2500,4,  0.0020,  0.9690,  0.6100,  0.1210,  0.9900
well-102507,592.5000,4,  0.0030,  0.9450,  0.6280,  0.1210,  0.9900
well-102507,592.7500,4,  0.0020,  0.9650,  0.5990,  0.1260,  0.9900
well-102507,593.0000,4,  0.0000,  0.9950,  0.5850,  0.1240,  0.9900
well-102507,593.2500,4,  0.0000,  1.0000,  0.5840,  0.1190,  0.9900
well-102507,593.5000,5,  0.0000,  1.0000,  0.7210,  0.0840,  0.9900
well-102507,593.7500,5,  0.0020,  0.9530,  0.7760,  0.0830,  0.9900
well-102507,594.0000,5,  0.0010,  0.9820,  0.8080,  0.0710,  0.9900
well-102507,594.2500,5,  0.0000,  0.9960,  0.7930,  0.0770,  0.9900
well-102507,594.5000,5,  0.0000,  1.0000,  0.7340,  0.0680,  0.9900
well-102507,594.7500,4,  0.0000,  1.0000,  0.6120,  0.0880,  0.9900
well-102507,595.0000,4,  0.0000,  1.0000,  0.5710,  0.0990,  0.9900
well-102507,595.2500,4,  0.0000,  1.0000,  0.6200,  0.0850,  0.9900
well-102507,595.5000,4,  0.0000,  1.0000,  0.6280,  0.0970,  0.9900
well-102507,595.7500,4,  0.0000,  1.0000,  0.6330,  0.1020,  0.9900
well-102507,596.0000,4,  0.0000,  1.0000,  0.6370,  0.1040,  0.9890
well-102507,596.2500,4,  0.0000,  1.0000,  0.6550,  0.1010,  0.9890
well-102507,596.5000,4,  0.0000,  1.0000,  0.6830,  0.0910,  0.9890
well-102507,596.7500,5,  0.0000,  1.0000,  0.7290,  0.0820,  0.9890
well-102507,597.0000,5,  0.0000,  1.0000,  0.7920,  0.0680,  0.9890
well-102507,597.2500,5,  0.0000,  1.0000,  0.8290,  0.0460,  0.9890
well-102507,597.5000,5,  0.0000,  1.0000,  0.7580,  0.0640,  0.9890
well-102507,597.7500,4,  0.0000,  1.0000,  0.6870,  0.0850,  0.9890
well-102507,598.0000,4,  0.0000,  1.0000,  0.6390,  0.0960,  0.9890
well-102507,598.2500,4,  0.0000,  1.0000,  0.6060,  0.0960,  0.9890
well-102507,598.5000,4,  0.0000,  1.0000,  0.5890,  0.1020,  0.9890
well-102507,598.7500,4,  0.0000,  1.0000,  0.5990,  0.1050,  0.9890
well-102507,599.0000,4,  0.0000,  1.0000,  0.6640,  0.0880,  0.9890
well-102507,599.2500,4,  0.0060,  0.9200,  0.5160,  0.1600,  0.9890
well-102507,599.5000,2,  0.0170,  0.8440,  0.3850,  0.2280,  0.9890
well-102507,599.7500,1,  0.0200,  0.8460,  0.2540,  0.2760,  0.9890
well-102507,600.0000,1,  0.0320,  0.8240,  0.0000,  0.3700,  0.9890
well-102507,600.2500,1,  0.0290,  0.8410,  0.0000,  0.3700,  0.9880
well-102507,600.5000,1,  0.0250,  0.8620,  0.0000,  0.3700,  0.9880
well-102507,600.7500,1,  0.0220,  0.8770,  0.0000,  0.3700,  0.9880
well-102507,601.0000,1,  0.0200,  0.8910,  0.0000,  0.3700,  0.9880
well-102507,601.2500,1,  0.0170,  0.9070,  0.0000,  0.3700,  0.9880
well-102507,601.5000,1,  0.0140,  0.9220,  0.0000,  0.3700,  0.9880
well-102507,601.7500,1,  0.0130,  0.9280,  0.0000,  0.3600,  0.9880
well-102507,602.0000,1,  0.0030,  0.9790,  0.0010,  0.3360,  0.9880
well-102507,602.2500,1,  0.0000,  1.0000,  0.1170,  0.2710,  0.9880
well-102507,602.5000,1,  0.0000,  1.0000,  0.2370,  0.2110,  0.9880
